timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1763232250128,852,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-18,text,true,,5821,0,20,20,https://dev-finance.netlify.app/#,0,0,0
1763232250165,980,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-14,text,true,,5821,0,19,19,https://dev-finance.netlify.app/#,0,0,0
1763232250500,822,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-19,text,true,,5821,0,19,19,https://dev-finance.netlify.app/#,0,0,0
1763232250524,955,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-12,text,true,,6555,0,19,19,https://dev-finance.netlify.app/#,0,0,0
1763232250459,1039,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-17,text,true,,5821,0,19,19,https://dev-finance.netlify.app/#,0,0,0
1763232250479,1029,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-10,text,true,,6920,0,19,19,https://dev-finance.netlify.app/#,0,0,0
1763232250449,1125,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-13,text,true,,6555,0,19,19,https://dev-finance.netlify.app/#,0,0,0
1763232250677,1069,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-15,text,true,,6186,0,19,19,https://dev-finance.netlify.app/#,0,0,0
1763232250768,1007,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-11,text,true,,6920,0,19,19,https://dev-finance.netlify.app/#,0,0,0
1763232250980,884,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-18,text,true,,6186,0,19,19,https://dev-finance.netlify.app/#,0,0,0
1763232251323,836,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-19,text,true,,6186,0,18,18,https://dev-finance.netlify.app/#,0,0,0
1763232251145,1020,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-14,text,true,,6186,0,18,18,https://dev-finance.netlify.app/#,0,0,0
1763232251479,862,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-12,text,true,,6920,0,18,18,https://dev-finance.netlify.app/#,0,0,0
1763232251499,909,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-17,text,true,,6186,0,17,17,https://dev-finance.netlify.app/#,0,0,0
1763232251574,1079,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-13,text,true,,6920,0,12,12,https://dev-finance.netlify.app/#,0,0,0
1763232251746,941,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-15,text,true,,6555,0,11,11,https://dev-finance.netlify.app/#,0,0,0
1763232251864,862,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-18,text,true,,6555,0,10,10,https://dev-finance.netlify.app/#,0,0,0
1763232252165,823,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-14,text,true,,6555,0,6,6,https://dev-finance.netlify.app/#,0,0,0
1763232252159,836,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-19,text,true,,6555,0,6,6,https://dev-finance.netlify.app/#,0,0,0
1763232252408,801,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-17,text,true,,6555,0,6,6,https://dev-finance.netlify.app/#,0,0,0
1763232252726,563,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-18,text,true,,6920,0,6,6,https://dev-finance.netlify.app/#,0,0,0
1763232252688,601,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-15,text,true,,6920,0,6,6,https://dev-finance.netlify.app/#,0,0,0
1763232252988,523,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-14,text,true,,6920,0,4,4,https://dev-finance.netlify.app/#,0,0,0
1763232252995,547,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-19,text,true,,6920,0,4,4,https://dev-finance.netlify.app/#,0,0,0
1763232253209,478,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-17,text,true,,6920,0,4,4,https://dev-finance.netlify.app/#,0,0,0
1763232382087,740,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-1,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232382815,733,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-2,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232383554,776,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-3,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232384259,728,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-4,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232385008,805,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-5,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232385748,774,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-6,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232386506,780,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-7,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232387301,781,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-8,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232388046,803,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-9,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232388820,782,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-10,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232389627,817,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-11,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232390325,776,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-12,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232391071,714,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-13,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232391814,744,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-14,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232392575,738,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-15,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232393301,721,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-16,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232394059,739,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-17,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232394810,715,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-18,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232395556,771,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-19,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232396314,721,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-20,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232397074,810,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-21,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232397869,912,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-22,text,true,,3631,0,3,3,https://dev-finance.netlify.app/#,0,0,0
1763232398626,782,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-23,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232399352,810,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-24,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232400059,727,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-25,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232400815,721,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-26,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232401560,732,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-27,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232402304,756,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-28,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232403056,784,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-29,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232403811,751,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-30,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232404570,792,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-31,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232405328,735,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-32,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232406059,798,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-33,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232406814,803,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-34,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232407560,1502,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-35,text,true,,3631,0,3,3,https://dev-finance.netlify.app/#,0,0,0
1763232408317,776,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-36,text,true,,3631,0,3,3,https://dev-finance.netlify.app/#,0,0,0
1763232409071,742,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-37,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232409808,802,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-38,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232410573,751,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-39,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232411321,770,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-40,text,true,,3631,0,1,1,https://dev-finance.netlify.app/#,0,0,0
1763232441044,803,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-1,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232441816,820,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-2,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232442615,797,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-3,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232443475,741,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-4,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232444199,774,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-5,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232445003,785,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-6,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232445807,772,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-7,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232446669,724,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-8,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232447416,786,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-9,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232448202,776,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-10,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232449009,743,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-11,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232449798,895,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-12,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232450612,764,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-13,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232451412,816,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-14,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232452224,752,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-15,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232453029,795,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-16,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232453817,808,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-17,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232454616,786,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-18,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232455474,731,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-19,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232456218,789,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-20,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232457026,757,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-21,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232457816,828,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-22,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232458639,784,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-23,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232459417,753,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-24,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232460207,751,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-25,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232461013,783,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-26,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232461824,748,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-27,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232462600,765,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-28,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232463412,766,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-29,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232464205,752,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-30,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232465011,742,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-31,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232465818,752,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-32,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232466602,838,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-33,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232467414,797,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-34,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232468218,742,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-35,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232469016,719,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-36,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232469801,792,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-37,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232470613,782,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-38,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232471474,768,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-39,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232472217,780,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-40,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232473014,774,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-41,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232473812,757,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-42,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232474613,761,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-43,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232475407,753,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-44,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232476211,742,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-45,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232477016,811,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-46,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232477817,742,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-47,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232478620,732,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-48,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232479409,781,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-49,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232480218,752,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-50,text,true,,3631,0,1,1,https://dev-finance.netlify.app/#,0,0,0
1763232510154,807,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-1,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232511005,794,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-2,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232511900,789,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-3,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232512804,787,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-4,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232513704,789,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-5,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232514605,788,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-6,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232515500,793,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-7,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232516401,847,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-8,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232517302,789,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-9,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232518246,781,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-10,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232519097,767,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-11,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232519979,796,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-12,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232520895,792,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-13,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232521790,808,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-14,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232522708,842,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-15,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232523606,782,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-16,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232524567,781,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-17,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232525388,813,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-18,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232526362,739,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-19,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232527185,823,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-20,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232528097,787,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-21,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232528994,772,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-22,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232529903,754,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-23,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232530797,784,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-24,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232531694,832,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-25,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232532581,742,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-26,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232533508,757,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-27,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232534391,788,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-28,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232535305,770,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-29,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232536187,798,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-30,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232537096,758,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-31,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232537990,793,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-32,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232538902,776,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-33,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232539802,794,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-34,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232540700,816,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-35,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232541600,798,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-36,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232542492,822,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-37,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232543406,828,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-38,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232544295,793,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-39,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232545203,782,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-40,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232546092,797,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-41,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232546993,807,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-42,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232547880,786,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-43,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232548791,802,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-44,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232549710,825,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-45,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232550602,806,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-46,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232551505,790,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-47,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232552401,815,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-48,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232553283,844,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-49,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232554193,795,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-50,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232555108,765,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-51,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232556003,778,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-52,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232556903,744,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-53,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232557785,787,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-54,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232558701,792,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-55,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232559599,798,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-56,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232560497,777,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-57,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232561410,766,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-58,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232562311,792,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-59,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232563212,770,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-60,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232564084,810,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-61,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232565010,784,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-62,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232565891,786,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-63,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232566852,764,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-64,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232567687,812,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-65,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232568594,811,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-66,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232569493,784,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-67,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232570377,784,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-68,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232571291,809,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-69,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
1763232572199,770,jp@gc - WebDriver Sampler,200,OK,Thread Group 1-70,text,true,,3631,0,2,2,https://dev-finance.netlify.app/#,0,0,0
